,timestamp,gender,age,language,EQ_score_raw,SQ_score_raw,EQ_score_std,SQ_score_std,D_score,E_score_raw,A_score_raw,E_score_std,A_score_std,EA_score,covid_1,covid_2,covid_3,covid_4,covid_5,covid_6,covid_7,covid_8,covid_9,covid_10,covid_11,covid_12,covid_13,covid_14,covid_15
737,2020/05/03 11:52:27 pm GMT+8,F,43,Turkish,13.0,10.0,0.11685185185185185,0.09037037037037035,0.026481481481481495,2.75,3.75,-1.2584432925155755,0.055338519414266214,-1.3137818119298417,2.0,2.0,4.0,1.0,1,1.0,4.0,No,No,No,Yes,Yes,No,3.0,3.0
738,2020/05/04 12:02:46 am GMT+8,M,40,Turkish,11.0,9.0,0.01685185185185185,0.04037037037037035,-0.023518518518518498,7.5,6.75,0.8714884832575671,1.380625112566182,-0.5091366293086148,4.0,1.0,1.0,1.0,2,2.0,3.0,No,No,No,No,Yes,No,1.0,4.0
739,2020/05/04 12:07:05 am GMT+8,F,44,Turkish,18.0,13.0,0.3668518518518519,0.24037037037037035,0.12648148148148153,3.0,-0.25,-1.146341620106463,-1.7117102714549548,0.5653686513484919,1.0,1.0,3.0,1.0,1,2.0,4.0,No,No,No,No,Yes,Yes,4.0,3.0
740,2020/05/04 12:12:18 am GMT+8,F,33,Turkish,7.0,13.0,-0.18314814814814814,0.24037037037037035,-0.4235185185185185,6.0,5.75,0.1988784488028905,0.9388629148488767,-0.7399844660459862,2.0,1.0,1.0,1.0,1,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,1.0,1.0
741,2020/05/04 12:13:54 am GMT+8,F,51,Turkish,8.0,6.0,-0.13314814814814815,-0.10962962962962966,-0.023518518518518494,5.5,1.0,-0.025324896015335066,-1.1595075243083233,1.134182628292988,2.0,3.0,2.0,1.0,0,3.0,3.0,Yes,Yes,Yes,Yes,Yes,No,3.0,3.0
742,2020/05/04 12:50:17 am GMT+8,M,25,Turkish,14.0,8.0,0.16685185185185186,-0.009629629629629655,0.17648148148148152,6.75,3.25,0.5351834660302288,-0.1655425794443864,0.7007260454746153,4.0,1.0,4.0,2.0,0,4.0,4.0,No,Yes,Yes,No,Yes,No,4.0,4.0
743,2020/05/04 1:17:53 am GMT+8,F,49,Turkish,4.0,2.0,-0.33314814814814814,-0.30962962962962964,-0.023518518518518494,6.75,4.75,0.5351834660302288,0.49710071713157145,0.03808274889865737,3.0,1.0,1.0,1.0,0,2.0,2.0,Yes,Yes,Yes,No,Yes,No,1.0,1.0
744,2020/05/04 1:26:20 am GMT+8,F,22,Turkish,4.0,5.0,-0.33314814814814814,-0.15962962962962965,-0.1735185185185185,6.75,2.5,0.5351834660302288,-0.4968642277323653,1.0320476937625942,1.0,1.0,2.0,2.0,2,2.0,4.0,No,No,No,No,Yes,Yes,3.0,4.0
745,2020/05/04 1:38:26 am GMT+8,F,41,Turkish,12.0,17.0,0.06685185185185186,0.44037037037037036,-0.37351851851851847,6.0,4.25,0.1988784488028905,0.27621961827291885,-0.07734116947002836,1.0,1.0,1.0,1.0,1,1.0,4.0,Yes,Yes,Yes,Yes,Yes,No,3.0,3.0
746,2020/05/04 1:49:30 am GMT+8,F,33,Turkish,12.0,5.0,0.06685185185185186,-0.15962962962962965,0.2264814814814815,2.75,3.75,-1.2584432925155755,0.055338519414266214,-1.3137818119298417,1.0,1.0,1.0,1.0,1,4.0,4.0,Yes,Yes,Yes,Yes,Yes,No,3.0,3.0
747,2020/05/04 3:04:58 am GMT+8,F,19,Turkish,4.0,6.0,-0.33314814814814814,-0.10962962962962966,-0.22351851851851848,3.5,4.5,-0.9221382752882373,0.38666016770224515,-1.3087984429904824,2.0,1.0,1.0,1.0,1,2.0,4.0,Yes,Yes,Yes,Yes,Yes,No,3.0,4.0
748,2020/05/04 3:10:24 am GMT+8,F,14,Turkish,14.0,5.0,0.16685185185185186,-0.15962962962962965,0.3264814814814815,5.5,5.75,-0.025324896015335066,0.9388629148488767,-0.9641878108642118,1.0,1.0,1.0,1.0,1,2.0,4.0,Yes,Yes,Yes,No,Yes,No,2.0,2.0
749,2020/05/04 3:13:55 am GMT+8,M,67,Turkish,6.0,13.0,-0.23314814814814816,0.24037037037037035,-0.4735185185185185,6.0,4.75,0.1988784488028905,0.49710071713157145,-0.29822226832868093,1.0,2.0,2.0,1.0,0,4.0,3.0,Yes,Yes,Yes,Yes,Yes,No,4.0,2.0
750,2020/05/04 3:17:36 am GMT+8,F,24,Turkish,20.0,7.0,0.46685185185185185,-0.05962962962962966,0.5264814814814816,3.0,1.0,-1.146341620106463,-1.1595075243083233,0.013165904201860368,1.0,1.0,1.0,1.0,0,2.0,4.0,Yes,Yes,Yes,Yes,Yes,No,1.0,1.0
751,2020/05/04 3:23:26 am GMT+8,F,44,Turkish,8.0,8.0,-0.13314814814814815,-0.009629629629629655,-0.1235185185185185,-1.5,-0.25,-3.164171723470493,-1.7117102714549548,-1.4524614520155381,2.0,2.0,3.0,1.0,0,1.0,3.0,Yes,Yes,Yes,Yes,Yes,No,3.0,4.0
752,2020/05/04 3:23:56 am GMT+8,F,44,Turkish,9.0,3.0,-0.08314814814814815,-0.25962962962962965,0.17648148148148152,5.25,6.75,-0.13742656842444784,1.380625112566182,-1.5180516809906297,4.0,3.0,4.0,1.0,0,1.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,4.0,4.0
753,2020/05/04 3:25:45 am GMT+8,F,28,Turkish,15.0,5.0,0.21685185185185185,-0.15962962962962965,0.37648148148148153,3.75,1.75,-0.8100366028791245,-0.8281858760203443,0.018149273141219835,1.0,1.0,2.0,1.0,0,2.0,4.0,Yes,Yes,Yes,No,Yes,No,3.0,4.0
754,2020/05/04 3:34:49 am GMT+8,F,38,Turkish,20.0,15.0,0.46685185185185185,0.3403703703703703,0.12648148148148153,1.0,8.0,-2.043154999379365,1.9328278597128132,-3.975982859092178,3.0,2.0,1.0,1.0,0,2.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,2.0
755,2020/05/04 3:40:02 am GMT+8,F,22,Turkish,11.0,4.0,0.01685185185185185,-0.20962962962962967,0.2264814814814815,6.25,4.5,0.31098012121200325,0.38666016770224515,-0.0756800464902419,1.0,1.0,3.0,1.0,0,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,1.0,3.0
756,2020/05/04 3:40:10 am GMT+8,M,35,Turkish,19.0,5.0,0.41685185185185186,-0.15962962962962965,0.5764814814814815,1.5,0.0,-1.8189516545611395,-1.6012697220256285,-0.21768193253551105,2.0,1.0,2.0,1.0,1,3.0,4.0,Yes,Yes,Yes,No,Yes,Yes,2.0,4.0
757,2020/05/04 3:52:05 am GMT+8,F,66,Turkish,15.0,11.0,0.21685185185185185,0.14037037037037034,0.07648148148148151,5.75,-3.0,0.0867767763937777,-2.926556315177544,3.013333091571322,2.0,1.0,1.0,1.0,0,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,4.0,4.0
758,2020/05/04 4:24:27 am GMT+8,F,57,Turkish,10.0,4.0,-0.03314814814814815,-0.20962962962962967,0.17648148148148152,1.75,1.0,-1.7068499821520267,-1.1595075243083233,-0.5473424578437034,2.0,1.0,2.0,1.0,0,3.0,3.0,Yes,Yes,Yes,Yes,Yes,No,3.0,3.0
759,2020/05/04 4:31:01 am GMT+8,F,39,Turkish,13.0,6.0,0.11685185185185185,-0.10962962962962966,0.2264814814814815,5.75,2.5,0.0867767763937777,-0.4968642277323653,0.5836410041261431,1.0,1.0,1.0,1.0,1,2.0,3.0,Yes,Yes,Yes,Yes,Yes,No,4.0,4.0
760,2020/05/04 5:12:14 am GMT+8,F,58,Turkish,3.0,4.0,-0.3831481481481481,-0.20962962962962967,-0.17351851851851846,4.5,5.0,-0.4737315856517862,0.6075412665608978,-1.081272852212684,4.0,4.0,4.0,4.0,2,3.0,3.0,Yes,No,No,Yes,Yes,No,4.0,4.0
761,2020/05/04 5:40:12 am GMT+8,F,37,Turkish,14.0,7.0,0.16685185185185186,-0.05962962962962966,0.2264814814814815,1.5,1.0,-1.8189516545611395,-1.1595075243083233,-0.6594441302528162,3.0,1.0,2.0,1.0,0,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,3.0,4.0
762,2020/05/04 5:47:53 am GMT+8,F,23,Turkish,9.0,10.0,-0.08314814814814815,0.09037037037037035,-0.17351851851851852,6.75,4.5,0.5351834660302288,0.38666016770224515,0.14852329832798367,3.0,1.0,4.0,1.0,1,1.0,4.0,Yes,Yes,No,No,Yes,No,1.0,3.0
763,2020/05/04 6:22:54 am GMT+8,M,23,Turkish,3.0,9.0,-0.3831481481481481,0.04037037037037035,-0.42351851851851846,6.75,5.75,0.5351834660302288,0.9388629148488767,-0.4036794488186479,1.0,1.0,1.0,4.0,1,3.0,1.0,No,Yes,Yes,Yes,Yes,No,4.0,4.0
764,2020/05/04 8:24:23 am GMT+8,F,68,Turkish,14.0,8.0,0.16685185185185186,-0.009629629629629655,0.17648148148148152,1.0,6.0,-2.043154999379365,1.049303464278203,-3.092458463657568,1.0,1.0,2.0,1.0,0,1.0,4.0,Yes,Yes,Yes,Yes,Yes,No,4.0,4.0
765,2020/05/04 9:50:18 am GMT+8,F,53,Turkish,11.0,6.0,0.01685185185185185,-0.10962962962962966,0.1264814814814815,5.75,5.25,0.0867767763937777,0.7179818159902241,-0.6312050395964465,2.0,2.0,2.0,1.0,1,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,3.0,3.0
766,2020/05/04 12:44:50 pm GMT+8,F,47,Turkish,10.0,6.0,-0.03314814814814815,-0.10962962962962966,0.07648148148148151,3.75,2.75,-0.8100366028791245,-0.38642367830303903,-0.42361292457608546,2.0,1.0,3.0,2.0,2,3.0,3.0,Yes,Yes,Yes,No,Yes,No,2.0,3.0
767,2020/05/04 3:44:07 pm GMT+8,M,36,Turkish,19.0,13.0,0.41685185185185186,0.24037037037037035,0.17648148148148152,6.0,7.75,0.1988784488028905,1.822387310283487,-1.6235088614805966,2.0,1.0,1.0,1.0,0,1.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,2.0
768,2020/05/04 4:07:21 pm GMT+8,F,71,Turkish,10.0,7.0,-0.03314814814814815,-0.05962962962962966,0.02648148148148151,6.25,2.5,0.31098012121200325,-0.4968642277323653,0.8078443489443685,3.0,2.0,3.0,2.0,1,3.0,3.0,Yes,Yes,Yes,Yes,Yes,No,1.0,2.0
769,2020/05/04 6:38:18 pm GMT+8,M,39,Turkish,18.0,6.0,0.3668518518518519,-0.10962962962962966,0.4764814814814815,3.5,7.25,-0.9221382752882373,1.6015062114248346,-2.523644486713072,1.0,1.0,1.0,1.0,2,2.0,4.0,Yes,Yes,Yes,No,Yes,No,1.0,1.0
770,2020/05/04 7:32:47 pm GMT+8,F,23,Turkish,10.0,7.0,-0.03314814814814815,-0.05962962962962966,0.02648148148148151,2.75,5.75,-1.2584432925155755,0.9388629148488767,-2.197306207364452,1.0,1.0,3.0,1.0,1,4.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,3.0,4.0
771,2020/05/04 8:40:26 pm GMT+8,M,58,Turkish,14.0,6.0,0.16685185185185186,-0.10962962962962966,0.27648148148148155,8.25,1.0,1.2077935004849054,-1.1595075243083233,2.3673010247932287,1.0,1.0,3.0,2.0,2,2.0,4.0,Yes,No,Yes,No,Yes,No,3.0,4.0
772,2020/05/04 8:52:40 pm GMT+8,M,43,Turkish,6.0,12.0,-0.23314814814814816,0.19037037037037036,-0.4235185185185185,3.75,2.25,-0.8100366028791245,-0.6073047771616916,-0.20273182571743287,3.0,1.0,1.0,1.0,0,2.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,3.0
773,2020/05/04 8:52:46 pm GMT+8,F,61,Turkish,12.0,3.0,0.06685185185185186,-0.25962962962962965,0.3264814814814815,3.5,5.5,-0.9221382752882373,0.8284223654195504,-1.7505606407077878,2.0,1.0,2.0,1.0,1,1.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,2.0
774,2020/05/04 8:55:40 pm GMT+8,M,40,Turkish,6.0,2.0,-0.23314814814814816,-0.30962962962962964,0.07648148148148148,6.75,5.75,0.5351834660302288,0.9388629148488767,-0.4036794488186479,2.0,1.0,1.0,2.0,4,3.0,2.0,Yes,No,Yes,Yes,Yes,Yes,1.0,1.0
775,2020/05/04 8:57:00 pm GMT+8,M,47,Turkish,8.0,8.0,-0.13314814814814815,-0.009629629629629655,-0.1235185185185185,5.75,7.75,0.0867767763937777,1.822387310283487,-1.7356105338897094,1.0,1.0,2.0,1.0,3,1.0,4.0,Yes,Yes,No,Yes,Yes,No,4.0,4.0
776,2020/05/04 8:57:07 pm GMT+8,F,45,Turkish,5.0,12.0,-0.28314814814814815,0.19037037037037036,-0.4735185185185185,5.25,5.5,-0.13742656842444784,0.8284223654195504,-0.9658489338439982,2.0,2.0,3.0,1.0,0,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,3.0
777,2020/05/04 8:57:09 pm GMT+8,M,43,Turkish,11.0,7.0,0.01685185185185185,-0.05962962962962966,0.07648148148148151,2.75,4.5,-1.2584432925155755,0.38666016770224515,-1.6451034602178207,1.0,1.0,2.0,1.0,0,4.0,3.0,Yes,Yes,Yes,No,Yes,No,2.0,2.0
778,2020/05/04 8:58:33 pm GMT+8,M,45,Turkish,8.0,7.0,-0.13314814814814815,-0.05962962962962966,-0.0735185185185185,3.75,3.5,-0.8100366028791245,-0.055102030015060095,-0.7549345728640644,1.0,1.0,1.0,1.0,1,2.0,4.0,No,Yes,Yes,No,Yes,No,4.0,4.0
779,2020/05/04 8:58:36 pm GMT+8,M,42,Turkish,19.0,10.0,0.41685185185185186,0.09037037037037035,0.3264814814814815,6.5,2.75,0.42308179362111603,-0.38642367830303903,0.809505471924155,2.0,1.0,3.0,1.0,0,1.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,3.0
780,2020/05/04 9:10:08 pm GMT+8,F,38,Turkish,11.0,7.0,0.01685185185185185,-0.05962962962962966,0.07648148148148151,2.0,2.5,-1.594748309742914,-0.4968642277323653,-1.0978840820105487,1.0,1.0,2.0,1.0,0,1.0,3.0,Yes,Yes,Yes,Yes,Yes,No,4.0,4.0
781,2020/05/04 9:15:45 pm GMT+8,M,43,Turkish,19.0,18.0,0.41685185185185186,0.49037037037037035,-0.07351851851851848,5.5,4.75,-0.025324896015335066,0.49710071713157145,-0.5224256131469065,4.0,2.0,2.0,1.0,1,1.0,3.0,Yes,Yes,Yes,Yes,Yes,No,1.0,1.0
782,2020/05/04 9:19:53 pm GMT+8,M,43,Turkish,19.0,20.0,0.41685185185185186,0.5903703703703703,-0.17351851851851846,2.25,7.75,-1.4826466373338012,1.822387310283487,-3.3050339476172885,3.0,4.0,3.0,3.0,2,3.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,3.0,3.0
783,2020/05/04 9:42:52 pm GMT+8,F,42,Turkish,7.0,5.0,-0.18314814814814814,-0.15962962962962965,-0.023518518518518494,7.75,7.0,0.98359015566668,1.4910656619955083,-0.5074755063288283,1.0,2.0,2.0,1.0,1,1.0,3.0,Yes,Yes,Yes,Yes,Yes,No,3.0,3.0
784,2020/05/04 9:43:46 pm GMT+8,M,43,Turkish,10.0,5.0,-0.03314814814814815,-0.15962962962962965,0.1264814814814815,0.5,6.5,-2.2673583441975906,1.2701845631368556,-3.537542907334446,1.0,1.0,4.0,1.0,1,1.0,4.0,Yes,Yes,Yes,No,Yes,No,1.0,4.0
785,2020/05/04 9:51:25 pm GMT+8,M,44,Turkish,14.0,18.0,0.16685185185185186,0.49037037037037035,-0.3235185185185185,2.0,6.0,-1.594748309742914,1.049303464278203,-2.644051774021117,2.0,2.0,2.0,1.0,1,1.0,4.0,Yes,Yes,Yes,Yes,Yes,No,1.0,1.0
786,2020/05/04 9:56:27 pm GMT+8,M,44,Turkish,14.0,6.0,0.16685185185185186,-0.10962962962962966,0.27648148148148155,6.0,6.25,0.1988784488028905,1.1597440137075294,-0.9608655649046389,2.0,2.0,2.0,1.0,1,3.0,4.0,Yes,Yes,Yes,No,Yes,Yes,2.0,4.0
787,2020/05/04 9:59:04 pm GMT+8,M,44,Turkish,9.0,3.0,-0.08314814814814815,-0.25962962962962965,0.17648148148148152,5.0,0.5,-0.24952824083356062,-1.3803886231669757,1.1308603823334151,1.0,1.0,1.0,1.0,2,1.0,4.0,Yes,Yes,Yes,Yes,Yes,No,4.0,4.0
788,2020/05/04 10:00:21 pm GMT+8,M,45,Turkish,3.0,5.0,-0.3831481481481481,-0.15962962962962965,-0.22351851851851848,0.0,1.0,-2.4915616890158163,-1.1595075243083233,-1.332054164707493,2.0,3.0,3.0,2.0,4,3.0,3.0,Yes,Yes,Yes,Yes,Yes,No,3.0,3.0
789,2020/05/04 10:02:27 pm GMT+8,M,45,Turkish,9.0,3.0,-0.08314814814814815,-0.25962962962962965,0.17648148148148152,2.25,4.25,-1.4826466373338012,0.27621961827291885,-1.75886625560672,3.0,2.0,2.0,1.0,0,2.0,3.0,Yes,Yes,Yes,Yes,Yes,No,4.0,4.0
790,2020/05/04 10:19:27 pm GMT+8,M,48,Turkish,7.0,7.0,-0.18314814814814814,-0.05962962962962966,-0.12351851851851849,2.75,0.5,-1.2584432925155755,-1.3803886231669757,0.12194533065140023,3.0,1.0,3.0,2.0,2,2.0,3.0,No,Yes,No,Yes,Yes,Yes,2.0,2.0
791,2020/05/04 10:32:48 pm GMT+8,M,48,Turkish,0.0,5.0,-0.5331481481481481,-0.15962962962962965,-0.37351851851851847,6.25,2.75,0.31098012121200325,-0.38642367830303903,0.6974037995150423,2.0,2.0,2.0,1.0,2,2.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,4.0,4.0
792,2020/05/04 10:43:41 pm GMT+8,F,39,Turkish,6.0,0.0,-0.23314814814814816,-0.4096296296296297,0.17648148148148152,5.5,1.25,-0.025324896015335066,-1.049066974878997,1.0237420788636618,3.0,4.0,4.0,4.0,1,2.0,1.0,No,Yes,Yes,Yes,Yes,No,4.0,4.0
793,2020/05/04 10:47:31 pm GMT+8,M,41,Turkish,16.0,12.0,0.26685185185185184,0.19037037037037036,0.07648148148148148,2.0,4.75,-1.594748309742914,0.49710071713157145,-2.0918490268744856,2.0,1.0,2.0,1.0,4,3.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,2.0,2.0
794,2020/05/04 10:48:41 pm GMT+8,M,44,Turkish,10.0,10.0,-0.03314814814814815,0.09037037037037035,-0.1235185185185185,5.25,2.75,-0.13742656842444784,-0.38642367830303903,0.2489971098785912,3.0,1.0,3.0,1.0,1,3.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,4.0,4.0
795,2020/05/04 10:55:08 pm GMT+8,M,50,Turkish,16.0,4.0,0.26685185185185184,-0.20962962962962967,0.4764814814814815,7.25,2.75,0.7593868108484544,-0.38642367830303903,1.1458104891514935,2.0,1.0,2.0,1.0,2,2.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,2.0,3.0
796,2020/05/04 11:02:14 pm GMT+8,M,39,Turkish,1.0,8.0,-0.48314814814814816,-0.009629629629629655,-0.4735185185185185,7.25,3.0,0.7593868108484544,-0.27598312887371274,1.0353699397221672,3.0,4.0,4.0,4.0,2,2.0,2.0,No,Yes,Yes,Yes,Yes,No,2.0,1.0
797,2020/05/04 11:12:26 pm GMT+8,F,45,Turkish,18.0,16.0,0.3668518518518519,0.39037037037037037,-0.023518518518518494,4.5,7.25,-0.4737315856517862,1.6015062114248346,-2.0752377970766207,3.0,1.0,2.0,1.0,1,3.0,3.0,Yes,Yes,Yes,Yes,Yes,No,4.0,3.0
798,2020/05/04 11:13:23 pm GMT+8,M,44,Turkish,5.0,7.0,-0.28314814814814815,-0.05962962962962966,-0.2235185185185185,7.25,-0.25,0.7593868108484544,-1.7117102714549548,2.4710970823034093,2.0,1.0,2.0,1.0,2,4.0,3.0,Yes,Yes,Yes,Yes,Yes,No,3.0,4.0
799,2020/05/04 11:25:20 pm GMT+8,M,43,Turkish,14.0,10.0,0.16685185185185186,0.09037037037037035,0.07648148148148151,0.75,5.25,-2.155256671788478,0.7179818159902241,-2.873238487778702,3.0,2.0,3.0,1.0,1,2.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,3.0,3.0
800,2020/05/04 11:45:15 pm GMT+8,F,39,Turkish,16.0,10.0,0.26685185185185184,0.09037037037037035,0.1764814814814815,8.5,0.75,1.3198951728940183,-1.2699480737376496,2.589843246631668,2.0,1.0,3.0,1.0,4,1.0,3.0,Yes,Yes,Yes,Yes,Yes,No,4.0,3.0
801,2020/05/05 12:11:41 am GMT+8,M,39,Turkish,14.0,8.0,0.16685185185185186,-0.009629629629629655,0.17648148148148152,2.0,3.25,-1.594748309742914,-0.1655425794443864,-1.4292057302985277,3.0,1.0,1.0,2.0,3,2.0,4.0,No,Yes,Yes,Yes,Yes,No,2.0,4.0
802,2020/05/05 12:20:23 am GMT+8,F,40,Turkish,19.0,4.0,0.41685185185185186,-0.20962962962962967,0.6264814814814815,1.0,5.25,-2.043154999379365,0.7179818159902241,-2.761136815369589,1.0,1.0,1.0,1.0,1,3.0,4.0,No,Yes,Yes,Yes,Yes,No,4.0,4.0
803,2020/05/05 12:26:36 am GMT+8,M,36,Turkish,16.0,15.0,0.26685185185185184,0.3403703703703703,-0.07351851851851848,7.5,2.5,0.8714884832575671,-0.4968642277323653,1.3683527109899325,2.0,1.0,2.0,1.0,0,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,4.0
804,2020/05/05 12:51:11 am GMT+8,M,38,Turkish,17.0,5.0,0.31685185185185183,-0.15962962962962965,0.4764814814814815,1.5,-1.75,-1.8189516545611395,-2.3743535680309127,0.5554019134697732,3.0,3.0,4.0,1.0,0,1.0,4.0,Yes,Yes,Yes,No,Yes,Yes,4.0,4.0
805,2020/05/05 12:54:36 am GMT+8,M,35,Turkish,10.0,12.0,-0.03314814814814815,0.19037037037037036,-0.2235185185185185,3.25,1.75,-1.03423994769735,-0.8281858760203443,-0.20605407167700573,2.0,2.0,2.0,2.0,0,1.0,3.0,No,Yes,Yes,No,Yes,Yes,2.0,3.0
806,2020/05/05 1:38:32 am GMT+8,M,44,Turkish,7.0,7.0,-0.18314814814814814,-0.05962962962962966,-0.12351851851851849,7.25,2.0,0.7593868108484544,-0.717745326591018,1.4771321374394724,2.0,3.0,2.0,3.0,4,2.0,2.0,Yes,No,No,No,Yes,No,2.0,2.0
807,2020/05/05 3:02:42 am GMT+8,M,47,Turkish,13.0,10.0,0.11685185185185185,0.09037037037037035,0.026481481481481495,7.25,6.75,0.7593868108484544,1.380625112566182,-0.6212383017177275,3.0,1.0,3.0,1.0,1,2.0,4.0,Yes,Yes,Yes,No,Yes,No,4.0,4.0
808,2020/05/05 4:43:44 am GMT+8,M,51,Turkish,8.0,11.0,-0.13314814814814815,0.14037037037037034,-0.2735185185185185,2.25,1.5,-1.4826466373338012,-0.9386264254496706,-0.5440202118841306,3.0,2.0,2.0,1.0,3,2.0,1.0,No,Yes,Yes,No,Yes,No,3.0,3.0
809,2020/05/05 4:59:03 am GMT+8,M,49,Turkish,3.0,16.0,-0.3831481481481481,0.39037037037037037,-0.7735185185185185,5.75,4.25,0.0867767763937777,0.27621961827291885,-0.18944284187914115,2.0,2.0,3.0,1.0,0,2.0,3.0,Yes,Yes,Yes,No,Yes,No,3.0,4.0
810,2020/05/05 5:01:32 am GMT+8,M,51,Turkish,4.0,10.0,-0.33314814814814814,0.09037037037037035,-0.4235185185185185,4.0,4.0,-0.6979349304700118,0.16577906884359253,-0.8637139993136043,2.0,1.0,1.0,1.0,2,2.0,4.0,Yes,Yes,Yes,Yes,Yes,No,4.0,4.0
811,2020/05/05 5:09:20 am GMT+8,F,50,Turkish,13.0,10.0,0.11685185185185185,0.09037037037037035,0.026481481481481495,1.25,4.75,-1.9310533269702523,0.49710071713157145,-2.4281540441018237,3.0,3.0,3.0,2.0,0,1.0,4.0,Yes,Yes,Yes,No,Yes,No,3.0,4.0
812,2020/05/05 5:11:38 am GMT+8,F,45,Turkish,0.0,6.0,-0.5331481481481481,-0.10962962962962966,-0.4235185185185185,4.0,6.0,-0.6979349304700118,1.049303464278203,-1.7472383947482149,3.0,4.0,4.0,4.0,0,3.0,2.0,No,Yes,Yes,No,Yes,No,4.0,4.0
813,2020/05/05 5:42:28 am GMT+8,M,35,Turkish,10.0,12.0,-0.03314814814814815,0.19037037037037036,-0.2235185185185185,3.25,1.75,-1.03423994769735,-0.8281858760203443,-0.20605407167700573,2.0,2.0,2.0,2.0,0,1.0,3.0,No,Yes,Yes,No,Yes,Yes,2.0,3.0
814,2020/05/05 8:05:02 am GMT+8,M,49,Turkish,17.0,7.0,0.31685185185185183,-0.05962962962962966,0.3764814814814815,4.5,2.0,-0.4737315856517862,-0.717745326591018,0.24401374093923178,2.0,2.0,2.0,2.0,1,1.0,3.0,Yes,Yes,Yes,Yes,Yes,No,2.0,2.0
815,2020/05/05 8:29:50 am GMT+8,M,37,Turkish,12.0,6.0,0.06685185185185186,-0.10962962962962966,0.17648148148148152,4.75,7.5,-0.3616299132426734,1.711946760854161,-2.0735766740968344,3.0,2.0,3.0,1.0,1,2.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,2.0,2.0
816,2020/05/05 1:26:27 pm GMT+8,F,50,Turkish,17.0,3.0,0.31685185185185183,-0.25962962962962965,0.5764814814814815,7.25,2.5,0.7593868108484544,-0.4968642277323653,1.2562510385808197,1.0,3.0,3.0,1.0,3,3.0,4.0,Yes,Yes,Yes,No,Yes,No,3.0,4.0
817,2020/05/05 2:06:19 pm GMT+8,F,44,Turkish,5.0,6.0,-0.28314814814814815,-0.10962962962962966,-0.1735185185185185,8.0,-2.25,1.0956918280757928,-2.5952346668895654,3.690926494965358,2.0,2.0,3.0,1.0,0,3.0,2.0,Yes,Yes,Yes,Yes,Yes,No,2.0,2.0
818,2020/05/05 3:46:38 pm GMT+8,F,48,Turkish,12.0,16.0,0.06685185185185186,0.39037037037037037,-0.32351851851851854,1.75,2.75,-1.7068499821520267,-0.38642367830303903,-1.3204263038489876,2.0,1.0,1.0,1.0,1,2.0,4.0,Yes,Yes,No,No,Yes,No,1.0,2.0
819,2020/05/05 4:10:43 pm GMT+8,M,42,Turkish,20.0,14.0,0.46685185185185185,0.29037037037037033,0.17648148148148152,7.5,2.25,0.8714884832575671,-0.6073047771616916,1.4787932604192586,4.0,4.0,2.0,1.0,1,1.0,3.0,Yes,No,Yes,Yes,Yes,Yes,1.0,2.0
820,2020/05/05 4:24:53 pm GMT+8,M,47,Turkish,8.0,8.0,-0.13314814814814815,-0.009629629629629655,-0.1235185185185185,5.75,7.75,0.0867767763937777,1.822387310283487,-1.7356105338897094,1.0,1.0,2.0,1.0,3,1.0,4.0,Yes,Yes,No,Yes,Yes,No,4.0,4.0
821,2020/05/05 6:47:47 pm GMT+8,M,70,Turkish,9.0,8.0,-0.08314814814814815,-0.009629629629629655,-0.0735185185185185,3.0,1.0,-1.146341620106463,-1.1595075243083233,0.013165904201860368,2.0,1.0,2.0,1.0,2,2.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,4.0,3.0
822,2020/05/05 9:14:18 pm GMT+8,M,36,Turkish,16.0,15.0,0.26685185185185184,0.3403703703703703,-0.07351851851851848,7.5,2.5,0.8714884832575671,-0.4968642277323653,1.3683527109899325,2.0,1.0,2.0,1.0,0,3.0,4.0,Yes,Yes,Yes,Yes,Yes,No,2.0,4.0
